update,mean_reward,std_reward,nz_frac,approx_kl,entropy_mean,policy_loss,value_loss,num_batches,rollout_steps,decision_steps,grad_norm,early_stop,last20_reward,best_reward,best_update,mask_mean,atype_dist,reward_comp
77,0.081807,0.558181,0.968750,0.161129,2.122998,0.128370,1.306010,1,256,255,0.042985,1,0.080681,0.115922,63,0.471571,"{2: 55, 9: 1, 7: 13, 3: 25, 0: 52, 11: 2, 8: 22, 1: 46, 10: 2, 5: 18, 6: 20}","{'asset_gained': 32.6171875, 'asset_reward': 0.065234375, 'resource_growth': 3.55078125, 'resource_reward': 0.00355078125, 'production_start_reward': 0.008736979166666665, 'production_active_reward': 0.005371093750000001, 'production_cancel_penalty': 0.0022578125000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.5801960784313726, 'goal_unit_progress': 0.035784313725490194, 'goal_phase2': 0.8274509803921568, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.08180729166666664, 'seeded_bootstrap': 1.0}"
78,0.080906,0.513968,0.976562,0.141403,2.107065,0.143978,1.613557,1,256,255,0.037971,1,0.078970,0.115922,63,0.461589,"{0: 61, 2: 46, 8: 16, 1: 47, 5: 27, 7: 24, 3: 19, 6: 14, 14: 2}","{'asset_gained': 30.859375, 'asset_reward': 0.061718749999999996, 'resource_growth': 3.55078125, 'resource_reward': 0.00355078125, 'production_start_reward': 0.01171875, 'production_active_reward': 0.004667968749999999, 'production_cancel_penalty': 0.0019218750000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.5916666666666667, 'goal_unit_progress': 0.0, 'goal_phase2': 0.8352941176470589, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.08090625, 'seeded_bootstrap': 1.0}"
79,0.079875,0.420451,0.968750,0.175095,2.172102,0.196661,1.234607,1,256,255,0.049130,1,0.078924,0.115922,63,0.496528,"{3: 20, 1: 62, 8: 25, 0: 59, 2: 40, 6: 15, 5: 13, 7: 16, 14: 2, 9: 1, 11: 1, 10: 2}","{'asset_gained': 25.9765625, 'asset_reward': 0.051953124999999996, 'resource_growth': 5.3984375, 'resource_reward': 0.0053984375000000005, 'production_start_reward': 0.01953125, 'production_active_reward': 0.00521484375, 'production_cancel_penalty': 0.00339453125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.5929411764705883, 'goal_unit_progress': 0.005294117647058821, 'goal_phase2': 0.7764705882352941, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.07987499999999999, 'seeded_bootstrap': 1.0}"
80,0.073406,0.451272,0.960938,0.296045,2.286466,0.229592,2.425121,1,256,255,0.084398,1,0.077208,0.115922,63,0.557509,"{2: 49, 0: 79, 1: 55, 10: 5, 11: 8, 6: 15, 9: 7, 3: 13, 7: 7, 8: 9, 5: 8, 17: 1}","{'asset_gained': 26.171875, 'asset_reward': 0.052343749999999994, 'resource_growth': 3.19921875, 'resource_reward': 0.00319921875, 'production_start_reward': 0.01280859375, 'production_active_reward': 0.007246093750000001, 'production_cancel_penalty': 0.0033632812500000004, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.5958169934640523, 'goal_unit_progress': 0.0835294117647059, 'goal_phase2': 0.8901960784313725, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.07340624999999999, 'seeded_bootstrap': 1.0}"
81,0.095168,0.548465,0.988281,0.167196,2.068728,0.174185,2.018575,1,256,255,0.065298,1,0.077930,0.115922,63,0.442925,"{0: 80, 2: 52, 1: 48, 3: 21, 8: 20, 6: 12, 7: 15, 5: 8}","{'asset_gained': 35.15625, 'asset_reward': 0.0703125, 'resource_growth': 7.25390625, 'resource_reward': 0.007253906250000001, 'production_start_reward': 0.015625, 'production_active_reward': 0.0046484375, 'production_cancel_penalty': 0.002671875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.7233660130718953, 'goal_unit_progress': 0.2875816993464052, 'goal_phase2': 0.8627450980392157, 'goal_phase_bonus': 0.0, 'total': 0.09516796874999998, 'seeded_bootstrap': 1.0}"
82,0.084655,0.456639,0.992188,0.185739,2.239252,0.163955,1.778904,1,256,256,0.185787,1,0.079203,0.115922,63,0.529080,"{2: 58, 3: 14, 7: 21, 1: 43, 8: 15, 0: 64, 5: 13, 6: 14, 9: 4, 10: 5, 11: 5}","{'asset_gained': 26.7578125, 'asset_reward': 0.053515625, 'resource_growth': 5.19921875, 'resource_reward': 0.00519921875, 'production_start_reward': 0.022885416666666665, 'production_active_reward': 0.00634765625, 'production_cancel_penalty': 0.00446484375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.78466796875, 'goal_unit_progress': 0.08841145833333333, 'goal_phase2': 0.98046875, 'goal_phase_bonus': 0.001171875, 'total': 0.08465494791666667}"
83,0.082328,0.552809,0.968750,0.119875,2.079618,0.135824,1.887527,1,256,255,0.043301,1,0.077524,0.115922,63,0.448134,"{0: 62, 2: 44, 8: 23, 5: 18, 3: 24, 1: 45, 6: 24, 7: 16}","{'asset_gained': 30.46875, 'asset_reward': 0.0609375, 'resource_growth': 8.69921875, 'resource_reward': 0.008699218750000001, 'production_start_reward': 0.0078125, 'production_active_reward': 0.00486328125, 'production_cancel_penalty': 0.0011562500000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4774509803921569, 'goal_unit_progress': 0.13359477124183006, 'goal_phase2': 0.5764705882352941, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.08232812499999999, 'seeded_bootstrap': 1.0}"
84,0.077156,0.478176,0.992188,0.178036,2.069677,0.149961,0.952280,1,256,255,0.068708,1,0.077902,0.115922,63,0.442925,"{2: 45, 0: 77, 6: 13, 8: 21, 1: 41, 5: 16, 3: 19, 7: 24}","{'asset_gained': 28.515625, 'asset_reward': 0.05703125, 'resource_growth': 7.1171875, 'resource_reward': 0.0071171875, 'production_start_reward': 0.009765625, 'production_active_reward': 0.00478515625, 'production_cancel_penalty': 0.00154296875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.39568627450980387, 'goal_unit_progress': 0.11503267973856209, 'goal_phase2': 0.20392156862745098, 'goal_phase_bonus': 0.0, 'total': 0.07715624999999998, 'seeded_bootstrap': 1.0}"
85,0.046324,0.329794,0.917969,0.170533,2.068763,0.172217,1.361774,1,256,255,0.096178,1,0.076083,0.115922,63,0.442925,"{2: 43, 3: 20, 6: 14, 7: 15, 0: 73, 1: 54, 8: 20, 5: 17}","{'asset_gained': 14.453125, 'asset_reward': 0.02890625, 'resource_growth': 3.58984375, 'resource_reward': 0.0035898437500000006, 'production_start_reward': 0.009765625, 'production_active_reward': 0.0044140625, 'production_cancel_penalty': 0.0015234375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.5054901960784313, 'goal_unit_progress': 0.047058823529411764, 'goal_phase2': 0.4823529411764706, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.046324218749999986, 'seeded_bootstrap': 1.0}"
86,0.084202,0.472566,0.980469,0.213229,2.140505,0.156904,2.017081,1,256,255,0.045713,1,0.077792,0.115922,63,0.480686,"{1: 47, 7: 22, 8: 18, 0: 63, 2: 48, 6: 14, 5: 15, 3: 23, 10: 2, 11: 4}","{'asset_gained': 29.6875, 'asset_reward': 0.059375, 'resource_growth': 1.82421875, 'resource_reward': 0.00182421875, 'production_start_reward': 0.019401041666666667, 'production_active_reward': 0.00546875, 'production_cancel_penalty': 0.0030390625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.6269281045751635, 'goal_unit_progress': 0.1477124183006536, 'goal_phase2': 0.7803921568627451, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.08420182291666664, 'seeded_bootstrap': 1.0}"
87,0.094686,0.547730,0.957031,0.295653,2.295811,0.275762,2.269997,1,256,255,0.041061,1,0.078494,0.115922,63,0.562717,"{2: 44, 6: 9, 0: 68, 1: 59, 5: 13, 8: 16, 3: 20, 10: 5, 11: 3, 9: 6, 7: 13}","{'asset_gained': 37.5, 'asset_reward': 0.07499999999999998, 'resource_growth': 3.4453125, 'resource_reward': 0.0034453125000000005, 'production_start_reward': 0.012283854166666667, 'production_active_reward': 0.00658203125, 'production_cancel_penalty': 0.0037968750000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.5994117647058823, 'goal_unit_progress': 0.0769607843137255, 'goal_phase2': 0.8117647058823529, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.09468619791666666, 'seeded_bootstrap': 1.0}"
88,0.083616,0.545992,0.968750,0.167228,2.097963,0.140380,1.843737,1,256,255,0.054602,1,0.078889,0.115922,63,0.457899,"{6: 21, 2: 42, 0: 71, 3: 20, 7: 20, 5: 15, 1: 44, 8: 19, 10: 2, 9: 1, 11: 1}","{'asset_gained': 32.03125, 'asset_reward': 0.0640625, 'resource_growth': 3.62890625, 'resource_reward': 0.00362890625, 'production_start_reward': 0.011291666666666667, 'production_active_reward': 0.005, 'production_cancel_penalty': 0.0015390625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.6470588235294118, 'goal_unit_progress': 0.0, 'goal_phase2': 0.9058823529411765, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.08361588541666666, 'seeded_bootstrap': 1.0}"
89,0.056172,0.443509,0.992188,0.195822,2.077945,0.199064,1.138698,1,256,256,0.102561,1,0.078279,0.115922,63,0.444444,"{0: 69, 8: 14, 2: 63, 6: 13, 1: 50, 3: 17, 7: 21, 5: 9}","{'asset_gained': 19.53125, 'asset_reward': 0.0390625, 'resource_growth': 7.140625, 'resource_reward': 0.007140625, 'production_start_reward': 0.005859375, 'production_active_reward': 0.0048828125, 'production_cancel_penalty': 0.0007734375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.6640625000000001, 'goal_unit_progress': 0.328125, 'goal_phase2': 1.0, 'goal_phase_bonus': 0.0, 'total': 0.056171874999999996}"
90,0.110902,0.561162,0.945312,0.220633,2.125939,0.177419,2.201131,1,256,255,0.116965,1,0.078330,0.115922,63,0.473524,"{0: 71, 2: 54, 1: 50, 3: 13, 8: 16, 6: 11, 5: 13, 7: 24, 11: 3, 9: 1}","{'asset_gained': 38.28125, 'asset_reward': 0.0765625, 'resource_growth': 7.078125, 'resource_reward': 0.007078125, 'production_start_reward': 0.025390625, 'production_active_reward': 0.00486328125, 'production_cancel_penalty': 0.0041640625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4495424836601307, 'goal_unit_progress': 0.12245098039215686, 'goal_phase2': 0.4627450980392157, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.11090234374999998, 'seeded_bootstrap': 1.0}"
91,0.068516,0.461426,0.917969,0.176554,2.143211,0.115123,2.447858,1,256,255,0.115607,1,0.077715,0.115922,63,0.481988,"{1: 44, 0: 73, 6: 10, 9: 3, 2: 53, 8: 15, 5: 19, 3: 25, 11: 2, 10: 1, 7: 11}","{'asset_gained': 22.8515625, 'asset_reward': 0.045703125, 'resource_growth': 5.140625, 'resource_reward': 0.005140625, 'production_start_reward': 0.013453125, 'production_active_reward': 0.005292968750000001, 'production_cancel_penalty': 0.0022460937500000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.46862745098039216, 'goal_unit_progress': 0.08571895424836601, 'goal_phase2': 0.5137254901960784, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.068515625, 'seeded_bootstrap': 1.0}"
92,0.088551,0.545320,0.972656,0.156502,2.069774,0.149163,1.600834,1,256,255,0.073011,1,0.078721,0.115922,63,0.442925,"{0: 76, 3: 22, 7: 10, 2: 50, 1: 53, 5: 18, 8: 16, 6: 11}","{'asset_gained': 32.8125, 'asset_reward': 0.06562499999999999, 'resource_growth': 8.46875, 'resource_reward': 0.00846875, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0046484375, 'production_cancel_penalty': 0.00191015625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4644117647058823, 'goal_unit_progress': 0.14444444444444446, 'goal_phase2': 0.40784313725490196, 'goal_phase_bonus': 0.0, 'total': 0.08855078125, 'seeded_bootstrap': 1.0}"
93,0.074559,0.465539,0.917969,0.217033,2.115396,0.158771,2.218814,1,256,255,0.045644,1,0.078756,0.115922,63,0.467014,"{0: 69, 6: 16, 5: 18, 8: 20, 2: 41, 1: 45, 3: 22, 7: 20, 11: 2, 9: 2, 10: 1}","{'asset_gained': 24.0234375, 'asset_reward': 0.048046875, 'resource_growth': 9.37890625, 'resource_reward': 0.009378906250000001, 'production_start_reward': 0.01171875, 'production_active_reward': 0.00498046875, 'production_cancel_penalty': 0.00191015625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4603921568627451, 'goal_unit_progress': 0.12254901960784313, 'goal_phase2': 0.6901960784313725, 'goal_phase_bonus': 0.002352941176470588, 'total': 0.07455859374999999, 'seeded_bootstrap': 1.0}"
94,0.103117,0.569582,0.925781,0.295401,2.305218,0.152606,2.915105,1,256,255,0.032133,1,0.080633,0.115922,63,0.567925,"{6: 13, 7: 12, 5: 10, 10: 11, 2: 54, 0: 65, 8: 18, 1: 48, 11: 4, 3: 17, 9: 4}","{'asset_gained': 38.28125, 'asset_reward': 0.07656249999999999, 'resource_growth': 5.1796875, 'resource_reward': 0.005179687499999999, 'production_start_reward': 0.0174296875, 'production_active_reward': 0.00693359375, 'production_cancel_penalty': 0.00416015625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.6627450980392156, 'goal_unit_progress': 0.20653594771241826, 'goal_phase2': 0.8705882352941177, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.10311718749999998, 'seeded_bootstrap': 1.0}"
95,0.108953,0.549607,0.988281,0.292825,2.351854,0.209142,3.321213,1,256,255,0.047428,1,0.082912,0.115922,63,0.592014,"{7: 14, 3: 14, 1: 44, 5: 10, 8: 28, 2: 52, 0: 67, 9: 10, 10: 5, 6: 5, 11: 7}","{'asset_gained': 39.84375, 'asset_reward': 0.07968750000000001, 'resource_growth': 5.01171875, 'resource_reward': 0.00501171875, 'production_start_reward': 0.02304296875, 'production_active_reward': 0.0068554687500000005, 'production_cancel_penalty': 0.00564453125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.5905228758169934, 'goal_unit_progress': 0.21830065359477122, 'goal_phase2': 0.9254901960784314, 'goal_phase_bonus': 0.0, 'total': 0.10895312500000001, 'seeded_bootstrap': 1.0}"
96,0.088605,0.470804,0.992188,0.133692,2.244914,0.174165,1.863721,1,256,256,0.160806,1,0.083175,0.115922,63,0.531684,"{0: 49, 1: 47, 2: 49, 8: 19, 7: 19, 3: 28, 6: 18, 5: 8, 10: 8, 9: 3, 11: 8}","{'asset_gained': 29.296875, 'asset_reward': 0.05859375, 'resource_growth': 5.04296875, 'resource_reward': 0.005042968750000001, 'production_start_reward': 0.0218359375, 'production_active_reward': 0.00650390625, 'production_cancel_penalty': 0.00454296875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.5224609375, 'goal_unit_progress': 0.12565104166666669, 'goal_phase2': 0.65234375, 'goal_phase_bonus': 0.001171875, 'total': 0.08860546875}"
97,0.071637,0.465488,0.988281,0.172927,2.098996,0.144915,1.476296,1,256,255,0.045639,1,0.082667,0.115922,63,0.458550,"{5: 16, 3: 30, 2: 55, 0: 60, 1: 44, 6: 19, 8: 12, 7: 20}","{'asset_gained': 25.78125, 'asset_reward': 0.0515625, 'resource_growth': 5.90625, 'resource_reward': 0.00590625, 'production_start_reward': 0.009765625, 'production_active_reward': 0.004765625, 'production_cancel_penalty': 0.00153515625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.5980392156862745, 'goal_unit_progress': 0.19346405228758165, 'goal_phase2': 0.9176470588235294, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.07163671874999998, 'seeded_bootstrap': 1.0}"
98,0.065594,0.450765,0.976562,0.167980,2.069639,0.152222,2.295741,1,256,255,0.080587,1,0.081901,0.115922,63,0.442925,"{7: 17, 8: 23, 2: 60, 5: 14, 1: 48, 6: 17, 0: 51, 3: 26}","{'asset_gained': 23.046875, 'asset_reward': 0.04609375, 'resource_growth': 5.3828125, 'resource_reward': 0.0053828125000000004, 'production_start_reward': 0.009765625, 'production_active_reward': 0.00470703125, 'production_cancel_penalty': 0.00152734375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.4869281045751634, 'goal_unit_progress': 0.12712418300653594, 'goal_phase2': 0.49019607843137253, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.06559374999999999, 'seeded_bootstrap': 1.0}"
99,0.070957,0.465624,0.957031,0.157169,2.069228,0.098010,2.147644,1,256,255,0.045192,1,0.081455,0.115922,63,0.442925,"{0: 70, 1: 49, 7: 17, 3: 20, 2: 59, 8: 18, 6: 7, 5: 16}","{'asset_gained': 25.78125, 'asset_reward': 0.0515625, 'resource_growth': 5.3828125, 'resource_reward': 0.0053828125000000004, 'production_start_reward': 0.009765625, 'production_active_reward': 0.004609375, 'production_cancel_penalty': 0.00153515625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.5019607843137254, 'goal_unit_progress': 0.09411764705882353, 'goal_phase2': 0.8941176470588236, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.07095703125, 'seeded_bootstrap': 1.0}"
100,0.077746,0.419043,0.917969,0.195681,2.150823,0.188132,3.014990,1,256,255,0.096977,1,0.081672,0.115922,63,0.488064,"{1: 36, 0: 70, 8: 24, 2: 46, 3: 22, 6: 11, 7: 19, 5: 20, 17: 3, 14: 2, 9: 2, 11: 1}","{'asset_gained': 24.21875, 'asset_reward': 0.048437499999999994, 'resource_growth': 6.890625, 'resource_reward': 0.006890625, 'production_start_reward': 0.0182421875, 'production_active_reward': 0.005664062499999999, 'production_cancel_penalty': 0.00266015625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0, 'goal_building_progress': 0.6137254901960782, 'goal_unit_progress': 0.20392156862745095, 'goal_phase2': 0.8627450980392157, 'goal_phase_bonus': 0.001176470588235294, 'total': 0.07774609375, 'seeded_bootstrap': 1.0}"
