update,mean_reward,std_reward,nz_frac,approx_kl,entropy_mean,policy_loss,value_loss,num_batches,rollout_steps,decision_steps,grad_norm,early_stop,last20_reward,best_reward,best_update,mask_mean,atype_dist,reward_comp
44,0.103338,0.320885,0.992188,0.015261,0.091656,0.533003,1.080010,4,256,13,1.341964,0,0.119839,0.173117,32,0.072483,"{0: 247, 3: 1, 2: 4, 10: 1, 5: 1, 1: 2}","{'asset_gained': 41.796875, 'asset_reward': 0.041796875, 'production_start_reward': 0.013671875, 'production_active_reward': 0.0048242187499999995, 'production_cancel_penalty': 0.00153515625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.04493110236220473, 'goal_building_progress': 0.4493110236220472, 'goal_unit_progress': 0.0, 'total': 0.103337890625, 'seeded_bootstrap': 1.0}"
45,0.155574,0.226305,0.996094,0.126966,0.195611,-0.217149,1.721453,1,256,32,0.201576,1,0.123749,0.173117,32,0.090712,"{0: 225, 1: 3, 3: 6, 9: 6, 11: 11, 5: 5}","{'asset_gained': 28.3203125, 'asset_reward': 0.0283203125, 'production_start_reward': 0.05078125, 'production_active_reward': 0.00693359375, 'production_cancel_penalty': 0.009015625000000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0788627450980392, 'goal_building_progress': 0.545751633986928, 'goal_unit_progress': 0.022614379084967315, 'total': 0.15557421875000002, 'seeded_bootstrap': 1.0}"
46,0.146016,0.303154,0.992188,0.121357,0.165496,-0.000549,1.324256,1,256,26,1.331304,1,0.123959,0.173117,32,0.085286,"{0: 234, 3: 2, 11: 9, 1: 4, 9: 2, 2: 2, 10: 2, 5: 1}","{'asset_gained': 43.75, 'asset_reward': 0.04375, 'production_start_reward': 0.04044661458333333, 'production_active_reward': 0.0068359375, 'production_cancel_penalty': 0.0063515625000000004, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.06181758530183727, 'goal_building_progress': 0.4911417322834646, 'goal_unit_progress': 0.06797900262467192, 'total': 0.14601562499999998, 'seeded_bootstrap': 1.0}"
47,0.144686,0.319966,0.992188,0.010114,0.064802,-0.428534,1.551753,4,256,8,0.190045,0,0.126355,0.173117,32,0.067708,"{0: 249, 2: 2, 5: 2, 1: 3}","{'asset_gained': 41.40625, 'asset_reward': 0.04140625, 'production_start_reward': 0.01171875, 'production_active_reward': 0.004765625, 'production_cancel_penalty': 0.00153125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08902230971128608, 'goal_building_progress': 0.5226377952755905, 'goal_unit_progress': 0.05643044619422572, 'total': 0.14468619791666668, 'seeded_bootstrap': 1.0}"
48,0.130660,0.282532,0.996094,0.006296,0.056233,-0.208354,1.115602,4,256,7,0.086042,0,0.127868,0.173117,32,0.066189,"{0: 250, 2: 3, 3: 1, 5: 1, 1: 1}","{'asset_gained': 31.640625, 'asset_reward': 0.031640625, 'production_start_reward': 0.009765625, 'production_active_reward': 0.00478515625, 'production_cancel_penalty': 0.00153125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08633660130718954, 'goal_building_progress': 0.5397058823529413, 'goal_unit_progress': 0.03006535947712418, 'total': 0.13065950520833333, 'seeded_bootstrap': 1.0}"
49,0.134183,0.255314,0.992188,0.058617,0.162984,-0.275602,1.961512,1,256,25,0.126599,1,0.129917,0.173117,32,0.084418,"{0: 240, 2: 2, 1: 2, 3: 4, 9: 2, 10: 3, 11: 3}","{'asset_gained': 32.03125, 'asset_reward': 0.03203125, 'production_start_reward': 0.0292421875, 'production_active_reward': 0.006171875, 'production_cancel_penalty': 0.0044375000000000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07173556430446194, 'goal_building_progress': 0.43717191601049865, 'goal_unit_progress': 0.0, 'total': 0.13418294270833334, 'seeded_bootstrap': 1.0}"
50,0.156121,0.323404,0.992188,0.013864,0.109383,-0.510505,1.860655,4,256,14,0.383962,0,0.129758,0.173117,32,0.076823,"{0: 245, 2: 4, 1: 4, 5: 2, 3: 1}","{'asset_gained': 43.75, 'asset_reward': 0.04375, 'production_start_reward': 0.015625, 'production_active_reward': 0.004609375, 'production_cancel_penalty': 0.0022968750000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.09517716535433071, 'goal_building_progress': 0.5331364829396326, 'goal_unit_progress': 0.052493438320209966, 'total': 0.15612109375, 'seeded_bootstrap': 1.0}"
51,0.189896,0.293884,0.992188,0.129981,0.166032,1.373021,2.390474,1,256,24,3.033584,1,0.133388,0.189896,51,0.088542,"{0: 238, 5: 2, 9: 3, 3: 2, 11: 4, 10: 1, 2: 3, 1: 3}","{'asset_gained': 39.84375, 'asset_reward': 0.03984375, 'production_start_reward': 0.03125, 'production_active_reward': 0.0058203125, 'production_cancel_penalty': 0.0049023437500000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.11881233595800525, 'goal_building_progress': 0.5908792650918635, 'goal_unit_progress': 0.056430446194225714, 'total': 0.18989583333333335, 'seeded_bootstrap': 1.0}"
52,0.105942,0.203016,0.996094,0.188069,0.179210,0.017522,0.889022,1,256,26,0.759207,1,0.130029,0.189896,51,0.091146,"{0: 232, 1: 4, 5: 7, 3: 2, 6: 2, 9: 1, 11: 5, 10: 1, 2: 2}","{'asset_gained': 22.65625, 'asset_reward': 0.022656249999999996, 'production_start_reward': 0.029296875, 'production_active_reward': 0.00578125, 'production_cancel_penalty': 0.0048945312500000004, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.053310457516339865, 'goal_building_progress': 0.5191176470588236, 'goal_unit_progress': 0.013986928104575162, 'total': 0.10594205729166668, 'seeded_bootstrap': 1.0}"
53,0.091488,0.319473,0.992188,0.010496,0.077624,-0.667728,1.486608,4,256,10,0.358480,0,0.128747,0.189896,51,0.070747,"{0: 248, 5: 4, 1: 2, 2: 2}","{'asset_gained': 41.40625, 'asset_reward': 0.04140625, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0047265625, 'production_cancel_penalty': 0.0015390625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.035452755905511814, 'goal_building_progress': 0.3692913385826771, 'goal_unit_progress': 0.02066929133858268, 'total': 0.09148828125, 'seeded_bootstrap': 1.0}"
54,0.095451,0.318809,0.992188,0.021174,0.073098,-0.570411,1.713818,4,256,10,0.206889,0,0.128354,0.189896,51,0.070747,"{0: 249, 2: 3, 1: 3, 5: 1}","{'asset_gained': 41.40625, 'asset_reward': 0.04140625, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0047265625, 'production_cancel_penalty': 0.00153125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.03943897637795276, 'goal_building_progress': 0.4125, 'goal_unit_progress': 0.027559055118110232, 'total': 0.09545117187499999, 'seeded_bootstrap': 1.0}"
55,0.108670,0.214214,0.996094,0.064932,0.173969,0.674290,0.708269,1,256,27,0.330675,1,0.127211,0.189896,51,0.085720,"{0: 234, 1: 4, 5: 1, 3: 4, 9: 3, 10: 2, 6: 1, 8: 1, 2: 1, 11: 5}","{'asset_gained': 25.78125, 'asset_reward': 0.02578125, 'production_start_reward': 0.037109375, 'production_active_reward': 0.006484374999999999, 'production_cancel_penalty': 0.006027343750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.04550000000000001, 'goal_building_progress': 0.44588235294117645, 'goal_unit_progress': 0.009117647058823527, 'total': 0.108669921875, 'seeded_bootstrap': 1.0}"
56,0.119259,0.291513,0.992188,0.048297,0.167227,-0.408948,1.386270,1,256,23,0.082946,1,0.127977,0.189896,51,0.088759,"{0: 241, 11: 2, 1: 5, 5: 3, 2: 3, 3: 1, 10: 1}","{'asset_gained': 36.71875, 'asset_reward': 0.036718749999999994, 'production_start_reward': 0.02147265625, 'production_active_reward': 0.005, 'production_cancel_penalty': 0.00302734375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.059560367454068244, 'goal_building_progress': 0.5016404199475065, 'goal_unit_progress': 0.013779527559055118, 'total': 0.11925911458333335, 'seeded_bootstrap': 1.0}"
57,0.189008,0.256147,0.992188,0.060031,0.170699,-0.235856,1.832139,1,256,27,0.182979,1,0.131206,0.189896,51,0.087674,"{0: 234, 10: 4, 11: 5, 1: 5, 5: 4, 3: 3, 9: 1}","{'asset_gained': 36.5234375, 'asset_reward': 0.03652343749999999, 'production_start_reward': 0.03515625, 'production_active_reward': 0.006953125000000002, 'production_cancel_penalty': 0.00603125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.11732283464566928, 'goal_building_progress': 0.5866141732283464, 'goal_unit_progress': 0.0, 'total': 0.18900781250000004, 'seeded_bootstrap': 1.0}"
58,0.133271,0.252653,0.996094,0.024836,0.146258,-0.113517,1.262883,4,256,20,0.124386,0,0.129387,0.189896,51,0.081380,"{2: 2, 0: 241, 3: 3, 1: 2, 5: 1, 9: 1, 10: 1, 11: 5}","{'asset_gained': 28.90625, 'asset_reward': 0.02890625, 'production_start_reward': 0.02734375, 'production_active_reward': 0.005917968749999999, 'production_cancel_penalty': 0.0041796875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07557843137254901, 'goal_building_progress': 0.555718954248366, 'goal_unit_progress': 0.03006535947712418, 'total': 0.133271484375, 'seeded_bootstrap': 1.0}"
59,0.154252,0.258391,0.992188,0.100963,0.161604,0.000616,1.521958,1,256,24,0.152509,1,0.130044,0.189896,51,0.088108,"{0: 237, 11: 5, 1: 7, 3: 2, 10: 2, 9: 1, 5: 1, 2: 1}","{'asset_gained': 33.59375, 'asset_reward': 0.03359375, 'production_start_reward': 0.033203125, 'production_active_reward': 0.005859375, 'production_cancel_penalty': 0.005308593750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08758858267716534, 'goal_building_progress': 0.5270669291338582, 'goal_unit_progress': 0.0, 'total': 0.15425195312500004, 'seeded_bootstrap': 1.0}"
60,0.145085,0.300440,0.992188,0.080040,0.206327,-0.314627,1.351333,1,256,29,0.618033,1,0.131294,0.189896,51,0.096788,"{0: 233, 3: 5, 1: 6, 10: 2, 11: 4, 6: 1, 5: 5}","{'asset_gained': 42.7734375, 'asset_reward': 0.0427734375, 'production_start_reward': 0.03125, 'production_active_reward': 0.005742187500000001, 'production_cancel_penalty': 0.0049609375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07083333333333333, 'goal_building_progress': 0.5534776902887139, 'goal_unit_progress': 0.053149606299212594, 'total': 0.14508463541666666, 'seeded_bootstrap': 1.0}"
61,0.193495,0.293339,0.992188,0.081219,0.137084,-0.120983,2.517980,1,256,22,0.746277,1,0.134555,0.193495,61,0.080295,"{9: 1, 0: 236, 10: 1, 1: 5, 11: 7, 5: 4, 3: 1, 2: 1}","{'asset_gained': 40.234375, 'asset_reward': 0.040234375, 'production_start_reward': 0.033203125, 'production_active_reward': 0.00623046875, 'production_cancel_penalty': 0.00526171875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.1200262467191601, 'goal_building_progress': 0.6030183727034122, 'goal_unit_progress': 0.03018372703412073, 'total': 0.1934947916666667, 'seeded_bootstrap': 1.0}"
62,0.072785,0.234812,0.996094,0.066216,0.122700,-0.460486,0.570187,1,256,16,0.094270,1,0.134059,0.193495,61,0.079861,"{0: 246, 5: 3, 1: 5, 2: 2}","{'asset_gained': 24.21875, 'asset_reward': 0.024218749999999997, 'production_start_reward': 0.01171875, 'production_active_reward': 0.004589843749999999, 'production_cancel_penalty': 0.0019023437500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.03429411764705884, 'goal_building_progress': 0.33607843137254906, 'goal_unit_progress': 0.006862745098039216, 'total': 0.07278515625000002, 'seeded_bootstrap': 1.0}"
63,0.111744,0.295593,0.992188,0.158937,0.151078,0.144388,1.226704,1,256,26,0.608483,1,0.134046,0.193495,61,0.086155,"{0: 235, 7: 1, 5: 3, 1: 3, 3: 1, 2: 2, 9: 2, 11: 6, 10: 1, 8: 1, 6: 1}","{'asset_gained': 39.84375, 'asset_reward': 0.03984375, 'production_start_reward': 0.03125, 'production_active_reward': 0.00625, 'production_cancel_penalty': 0.005238281250000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.03995078740157482, 'goal_building_progress': 0.4054133858267716, 'goal_unit_progress': 0.035629921259842524, 'total': 0.111744140625, 'seeded_bootstrap': 1.0}"
64,0.132098,0.319990,0.992188,0.016444,0.080111,-0.352895,1.759283,4,256,10,0.165013,0,0.135484,0.193495,61,0.070747,"{0: 249, 5: 1, 1: 4, 2: 2}","{'asset_gained': 41.40625, 'asset_reward': 0.04140625, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0047265625, 'production_cancel_penalty': 0.00153125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0763746719160105, 'goal_building_progress': 0.47326115485564296, 'goal_unit_progress': 0.08267716535433071, 'total': 0.13209830729166666, 'seeded_bootstrap': 1.0}"
65,0.072278,0.235805,0.996094,0.010132,0.121145,-0.146057,0.583183,4,256,15,0.117770,0,0.131319,0.193495,61,0.078342,"{0: 245, 1: 4, 5: 4, 2: 3}","{'asset_gained': 25.390625, 'asset_reward': 0.025390625, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0045703125, 'production_cancel_penalty': 0.0022890625000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.033016339869281056, 'goal_building_progress': 0.4183333333333333, 'goal_unit_progress': 0.00130718954248366, 'total': 0.07227799479166666, 'seeded_bootstrap': 1.0}"
66,0.081619,0.277735,0.992188,0.021452,0.145683,-0.392155,1.013447,4,256,18,0.071571,0,0.128100,0.193495,61,0.082899,"{0: 245, 1: 2, 5: 6, 2: 3}","{'asset_gained': 31.640625, 'asset_reward': 0.031640625, 'production_start_reward': 0.009765625, 'production_active_reward': 0.004589843749999999, 'production_cancel_penalty': 0.0011445312500000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.03705708661417323, 'goal_building_progress': 0.3705708661417323, 'goal_unit_progress': 0.0, 'total': 0.081619140625, 'seeded_bootstrap': 1.0}"
67,0.119854,0.292444,0.992188,0.140748,0.149358,-0.356807,1.316521,1,256,22,0.247534,1,0.126858,0.193495,61,0.080946,"{0: 239, 5: 3, 1: 4, 3: 1, 2: 2, 10: 1, 9: 1, 11: 5}","{'asset_gained': 38.28125, 'asset_reward': 0.038281249999999996, 'production_start_reward': 0.02734375, 'production_active_reward': 0.0059570312500000005, 'production_cancel_penalty': 0.004136718750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.052821522309711294, 'goal_building_progress': 0.4690944881889764, 'goal_unit_progress': 0.05912073490813648, 'total': 0.11985416666666665, 'seeded_bootstrap': 1.0}"
68,0.113000,0.291716,0.992188,0.081590,0.136554,-0.446075,1.332849,1,256,21,0.541816,1,0.125975,0.193495,61,0.080295,"{0: 236, 2: 2, 1: 4, 5: 3, 3: 1, 9: 1, 11: 7, 7: 1, 10: 1}","{'asset_gained': 38.28125, 'asset_reward': 0.03828125, 'production_start_reward': 0.029296875, 'production_active_reward': 0.0063671875, 'production_cancel_penalty': 0.0045000000000000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.04389763779527559, 'goal_building_progress': 0.41062992125984266, 'goal_unit_progress': 0.028346456692913382, 'total': 0.113, 'seeded_bootstrap': 1.0}"
69,0.091193,0.200677,0.996094,0.111639,0.166402,-0.378475,0.707833,1,256,28,0.083863,1,0.123826,0.193495,61,0.090278,"{0: 236, 5: 4, 1: 3, 3: 2, 2: 3, 10: 3, 11: 4, 9: 1}","{'asset_gained': 22.65625, 'asset_reward': 0.02265625, 'production_start_reward': 0.029296875, 'production_active_reward': 0.006445312499999999, 'production_cancel_penalty': 0.00451953125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.037460784313725494, 'goal_building_progress': 0.45127450980392153, 'goal_unit_progress': 0.0, 'total': 0.09119335937500002, 'seeded_bootstrap': 1.0}"
70,0.144081,0.238471,0.992188,0.093526,0.176671,-0.259275,1.894572,1,256,25,0.225649,1,0.123224,0.193495,61,0.090929,"{0: 238, 10: 1, 11: 2, 1: 4, 5: 8, 2: 3}","{'asset_gained': 26.5625, 'asset_reward': 0.0265625, 'production_start_reward': 0.017578125, 'production_active_reward': 0.005136718750000001, 'production_cancel_penalty': 0.0026445312499999997, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.09821522309711284, 'goal_building_progress': 0.5406824146981628, 'goal_unit_progress': 0.0, 'total': 0.1440807291666667, 'seeded_bootstrap': 1.0}"
71,0.164024,0.320608,0.992188,0.019367,0.074063,-0.376490,1.380907,4,256,10,0.487161,0,0.121930,0.193495,61,0.070747,"{0: 247, 1: 6, 2: 3}","{'asset_gained': 42.578125, 'asset_reward': 0.042578124999999994, 'production_start_reward': 0.013671875, 'production_active_reward': 0.00470703125, 'production_cancel_penalty': 0.0019101562500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.1058038057742782, 'goal_building_progress': 0.5316601049868764, 'goal_unit_progress': 0.10892388451443569, 'total': 0.16402408854166667, 'seeded_bootstrap': 1.0}"
72,0.075709,0.234956,0.996094,0.010425,0.097455,-0.559974,0.869645,4,256,12,0.075739,0,0.120418,0.193495,61,0.073785,"{0: 248, 1: 5, 2: 2, 5: 1}","{'asset_gained': 24.21875, 'asset_reward': 0.024218749999999997, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0046484375, 'production_cancel_penalty': 0.0022890625000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.03755882352941177, 'goal_building_progress': 0.4642156862745098, 'goal_unit_progress': 0.00196078431372549, 'total': 0.07570898437500001, 'seeded_bootstrap': 1.0}"
73,0.123949,0.280554,0.992188,0.014672,0.089351,-0.467925,1.330654,4,256,11,0.046114,0,0.122041,0.193495,61,0.072266,"{0: 248, 2: 3, 1: 2, 5: 3}","{'asset_gained': 32.8125, 'asset_reward': 0.032812499999999994, 'production_start_reward': 0.009765625, 'production_active_reward': 0.0046875, 'production_cancel_penalty': 0.0015234375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0788221784776903, 'goal_building_progress': 0.4706364829396325, 'goal_unit_progress': 0.06692913385826772, 'total': 0.12394856770833333, 'seeded_bootstrap': 1.0}"
74,0.131277,0.291658,0.992188,0.027197,0.196115,-0.397832,1.172621,4,256,26,0.276075,0,0.123833,0.193495,61,0.092231,"{0: 239, 2: 3, 1: 3, 5: 4, 3: 1, 9: 2, 10: 3, 11: 1}","{'asset_gained': 38.0859375, 'asset_reward': 0.0380859375, 'production_start_reward': 0.025390625, 'production_active_reward': 0.005742187500000001, 'production_cancel_penalty': 0.0037812500000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.06635826771653543, 'goal_building_progress': 0.5390419947506563, 'goal_unit_progress': 0.053018372703412066, 'total': 0.13127734375, 'seeded_bootstrap': 1.0}"
75,0.157255,0.281786,0.996094,0.011436,0.069699,0.205449,1.234302,4,256,9,0.957987,0,0.126262,0.193495,61,0.069010,"{0: 249, 2: 3, 1: 1, 3: 2, 9: 1}","{'asset_gained': 32.421875, 'asset_reward': 0.032421875, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0048828125, 'production_cancel_penalty': 0.0018984375000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.11056209150326797, 'goal_building_progress': 0.5418300653594771, 'goal_unit_progress': 0.10980392156862745, 'total': 0.15725520833333334, 'seeded_bootstrap': 1.0}"
76,0.103728,0.278043,0.992188,0.012748,0.088199,-0.435570,0.594286,4,256,11,0.102938,0,0.125485,0.193495,61,0.072266,"{2: 4, 0: 249, 5: 1, 1: 2}","{'asset_gained': 31.640625, 'asset_reward': 0.031640625, 'production_start_reward': 0.009765625, 'production_active_reward': 0.0047265625, 'production_cancel_penalty': 0.0011484375000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.10372786458333336, 'seeded_bootstrap': 1.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.059206036745406816, 'goal_building_progress': 0.3778215223097113, 'goal_unit_progress': 0.02066929133858268}"
77,0.117297,0.298994,0.992188,0.042290,0.182889,-0.150229,1.274064,1,256,26,0.255566,1,0.121900,0.193495,61,0.089193,"{0: 240, 3: 4, 10: 6, 1: 2, 9: 1, 2: 2, 5: 1}","{'asset_gained': 41.40625, 'asset_reward': 0.04140625, 'production_start_reward': 0.029296875, 'production_active_reward': 0.0063671875, 'production_cancel_penalty': 0.004148437499999999, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0447244094488189, 'goal_building_progress': 0.4051837270341207, 'goal_unit_progress': 0.056430446194225714, 'total': 0.11729687499999998, 'seeded_bootstrap': 1.0}"
78,0.133730,0.332557,0.992188,0.020997,0.169160,-0.243259,1.392093,4,256,24,0.211151,0,0.121923,0.193495,61,0.085720,"{0: 239, 2: 4, 1: 2, 3: 1, 5: 3, 9: 2, 10: 3, 11: 2}","{'asset_gained': 46.6796875, 'asset_reward': 0.046679687500000004, 'production_start_reward': 0.025390625, 'production_active_reward': 0.006230468749999999, 'production_cancel_penalty': 0.0037695312500000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05966535433070866, 'goal_building_progress': 0.4946850393700788, 'goal_unit_progress': 0.10196850393700786, 'total': 0.13373046875, 'seeded_bootstrap': 1.0}"
79,0.078047,0.241812,0.996094,0.018364,0.143880,-0.513525,0.504211,4,256,21,0.290592,0,0.118112,0.193495,61,0.081814,"{0: 245, 2: 3, 5: 1, 1: 1, 3: 1, 10: 3, 9: 2}","{'asset_gained': 26.5625, 'asset_reward': 0.0265625, 'production_start_reward': 0.01953125, 'production_active_reward': 0.00578125, 'production_cancel_penalty': 0.0030273437500000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.029313725490196077, 'goal_building_progress': 0.34078431372549023, 'goal_unit_progress': 0.020588235294117647, 'total': 0.078046875, 'seeded_bootstrap': 1.0}"
80,0.122602,0.334059,0.992188,0.014782,0.170769,-0.133344,0.932740,4,256,25,0.140267,0,0.116988,0.193495,61,0.083767,"{0: 235, 10: 3, 3: 2, 5: 4, 1: 3, 2: 2, 9: 4, 11: 3}","{'asset_gained': 49.21875, 'asset_reward': 0.04921875, 'production_start_reward': 0.03317057291666667, 'production_active_reward': 0.0067578125, 'production_cancel_penalty': 0.005265625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.03902559055118111, 'goal_building_progress': 0.37283464566929136, 'goal_unit_progress': 0.032381889763779516, 'total': 0.12260221354166666, 'seeded_bootstrap': 1.0}"
81,0.088924,0.318994,0.992188,0.010222,0.080848,-0.537202,0.938517,4,256,10,0.131152,0,0.111760,0.193495,61,0.070747,"{0: 248, 5: 3, 1: 2, 2: 3}","{'asset_gained': 41.40625, 'asset_reward': 0.04140625, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0047265625, 'production_cancel_penalty': 0.00153125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.03286089238845145, 'goal_building_progress': 0.362007874015748, 'goal_unit_progress': 0.04757217847769028, 'total': 0.08892447916666668, 'seeded_bootstrap': 1.0}"
82,0.081052,0.281481,0.996094,0.007396,0.068931,0.101421,0.320082,4,256,9,0.020970,0,0.112173,0.193495,61,0.068142,"{0: 249, 3: 2, 10: 1, 2: 3, 1: 1}","{'asset_gained': 32.03125, 'asset_reward': 0.03203125, 'production_start_reward': 0.01171875, 'production_active_reward': 0.00494140625, 'production_cancel_penalty': 0.0015390625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.03403267973856208, 'goal_building_progress': 0.3738235294117647, 'goal_unit_progress': 0.04330065359477125, 'total': 0.08105208333333334, 'seeded_bootstrap': 1.0}"
83,0.120079,0.245896,0.992188,0.023565,0.175340,-0.326381,1.155348,4,256,25,0.826854,0,0.112590,0.193495,61,0.086155,"{0: 238, 2: 4, 1: 3, 3: 1, 10: 1, 11: 5, 9: 1, 5: 3}","{'asset_gained': 28.515625, 'asset_reward': 0.028515624999999996, 'production_start_reward': 0.025390625, 'production_active_reward': 0.00587890625, 'production_cancel_penalty': 0.0037460937500000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.06454396325459316, 'goal_building_progress': 0.4637795275590551, 'goal_unit_progress': 0.008694225721784776, 'total': 0.12007877604166668, 'seeded_bootstrap': 1.0}"
