update,mean_reward,std_reward,nz_frac,approx_kl,entropy_mean,policy_loss,value_loss,num_batches,rollout_steps,decision_steps,grad_norm,early_stop,last20_reward,best_reward,best_update,mask_mean,atype_dist,reward_comp
83,0.041797,0.275623,0.960938,0.023126,0.112689,0.444728,0.417953,4,256,14,0.309574,0,0.049222,0.080487,57,0.076823,"{0: 243, 2: 6, 3: 1, 6: 3, 5: 1, 8: 1, 1: 1}","{'asset_gained': 30.46875, 'asset_reward': 0.03046875, 'production_start_reward': 0.0078125, 'production_active_reward': 0.004667968749999999, 'production_cancel_penalty': 0.0011523437500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04179687499999999, 'seeded_bootstrap': 1.0}"
84,0.041430,0.241370,0.976562,0.012126,0.097074,0.482694,0.385100,4,256,12,0.222983,0,0.048273,0.080487,57,0.073785,"{0: 245, 5: 2, 2: 5, 1: 3, 6: 1}","{'asset_gained': 26.953125, 'asset_reward': 0.026953124999999998, 'production_start_reward': 0.01171875, 'production_active_reward': 0.004667968749999999, 'production_cancel_penalty': 0.0019101562500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04142968749999999, 'seeded_bootstrap': 1.0}"
85,0.041387,0.236837,0.972656,0.016718,0.112738,0.338588,0.548089,4,256,14,0.091245,0,0.048018,0.080487,57,0.076823,"{0: 244, 1: 5, 2: 3, 5: 3, 7: 1}","{'asset_gained': 25.390625, 'asset_reward': 0.025390625, 'production_start_reward': 0.013671875, 'production_active_reward': 0.004609375, 'production_cancel_penalty': 0.0022851562500000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.041386718749999996, 'seeded_bootstrap': 1.0}"
86,0.046461,0.279296,0.968750,0.035077,0.111003,0.727571,0.576587,1,256,14,0.105929,1,0.048270,0.080487,57,0.076823,"{0: 244, 2: 4, 1: 4, 7: 2, 5: 2}","{'asset_gained': 32.8125, 'asset_reward': 0.032812499999999994, 'production_start_reward': 0.011328125, 'production_active_reward': 0.004609375, 'production_cancel_penalty': 0.0022890625000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04646093749999999, 'seeded_bootstrap': 1.0}"
87,0.044172,0.243741,0.984375,0.015547,0.088127,0.705155,0.477785,4,256,11,0.088551,0,0.047816,0.080487,57,0.072266,"{0: 245, 1: 5, 6: 1, 2: 4, 5: 1}","{'asset_gained': 28.125, 'asset_reward': 0.028124999999999997, 'production_start_reward': 0.013671875, 'production_active_reward': 0.004667968749999999, 'production_cancel_penalty': 0.00229296875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.044171874999999985, 'seeded_bootstrap': 1.0}"
88,0.043086,0.260966,0.976562,0.058199,0.093140,0.172407,0.613085,1,256,12,0.226475,1,0.047037,0.080487,57,0.073351,"{0: 247, 5: 3, 8: 2, 17: 1, 1: 2, 2: 1}","{'asset_gained': 28.515625, 'asset_reward': 0.028515625, 'production_start_reward': 0.009765625, 'production_active_reward': 0.00595703125, 'production_cancel_penalty': 0.0011523437500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04308593749999999, 'seeded_bootstrap': 1.0}"
89,0.028328,0.205807,1.000000,0.002873,0.076841,-0.194271,0.223522,4,256,16,0.129365,0,0.045720,0.080487,57,0.065104,"{0: 249, 5: 1, 2: 1, 14: 4, 17: 1}","{'asset_gained': 17.578125, 'asset_reward': 0.017578125, 'production_start_reward': 0.005859375, 'production_active_reward': 0.005664062499999999, 'production_cancel_penalty': 0.0007734375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.02832812499999999}"
90,0.061608,0.206867,0.996094,0.010365,0.148884,-0.493460,0.521306,4,256,24,0.218597,0,0.045691,0.080487,57,0.077908,"{0: 234, 2: 2, 1: 4, 3: 1, 9: 7, 11: 6, 10: 2}","{'asset_gained': 23.4375, 'asset_reward': 0.0234375, 'production_start_reward': 0.03683854166666667, 'production_active_reward': 0.008378906249999998, 'production_cancel_penalty': 0.007046875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.06160807291666666, 'seeded_bootstrap': 1.0}"
91,0.039871,0.234197,0.976562,0.032274,0.096946,0.489552,0.243703,1,256,12,0.877642,1,0.045516,0.080487,57,0.073785,"{0: 246, 1: 5, 3: 1, 2: 4}","{'asset_gained': 24.21875, 'asset_reward': 0.024218749999999997, 'production_start_reward': 0.01171875, 'production_active_reward': 0.005839843750000001, 'production_cancel_penalty': 0.00190625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.03987109374999999, 'seeded_bootstrap': 1.0}"
92,0.063914,0.256493,0.996094,0.011476,0.190769,-0.663487,0.554564,4,256,28,0.221783,0,0.045586,0.080487,57,0.087240,"{0: 234, 2: 2, 5: 5, 1: 3, 3: 2, 9: 6, 11: 4}","{'asset_gained': 30.46875, 'asset_reward': 0.03046875, 'production_start_reward': 0.033203125, 'production_active_reward': 0.005820312499999999, 'production_cancel_penalty': 0.005578125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.0639140625, 'seeded_bootstrap': 1.0}"
93,0.038654,0.229212,0.996094,0.004015,0.050900,-0.478466,0.294022,4,256,8,0.044211,0,0.045327,0.080487,57,0.063368,"{0: 249, 11: 2, 9: 1, 10: 2, 1: 1, 2: 1}","{'asset_gained': 23.828125, 'asset_reward': 0.023828125, 'production_start_reward': 0.009723958333333334, 'production_active_reward': 0.00763671875, 'production_cancel_penalty': 0.00253515625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.038653645833333326, 'seeded_bootstrap': 1.0}"
94,0.059508,0.205760,0.984375,0.014063,0.176135,-0.430924,0.379271,4,256,26,0.335487,0,0.046057,0.080487,57,0.084418,"{3: 1, 0: 230, 10: 3, 6: 1, 11: 8, 9: 3, 1: 4, 7: 1, 2: 3, 8: 1, 5: 1}","{'asset_gained': 28.7109375, 'asset_reward': 0.0287109375, 'production_start_reward': 0.03042578125, 'production_active_reward': 0.00748046875, 'production_cancel_penalty': 0.007109375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.05950781250000001, 'seeded_bootstrap': 1.0}"
95,0.047383,0.279714,0.996094,0.004925,0.056368,-0.535790,0.595164,4,256,7,0.548869,0,0.045629,0.080487,57,0.066189,"{0: 249, 2: 2, 1: 4, 5: 1}","{'asset_gained': 32.8125, 'asset_reward': 0.032812499999999994, 'production_start_reward': 0.01171875, 'production_active_reward': 0.004765625, 'production_cancel_penalty': 0.0019140625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04738281249999998, 'seeded_bootstrap': 1.0}"
96,0.033730,0.212481,0.996094,0.013921,0.066764,0.768845,0.194623,4,256,10,0.080250,0,0.044951,0.080487,57,0.066840,"{0: 248, 2: 1, 7: 1, 1: 3, 5: 1, 14: 2}","{'asset_gained': 21.09375, 'asset_reward': 0.021093749999999998, 'production_start_reward': 0.009765625, 'production_active_reward': 0.00478515625, 'production_cancel_penalty': 0.0019140625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.03373046875}"
97,0.061874,0.251397,0.988281,0.010292,0.156721,-0.273799,0.619026,4,256,23,0.156808,0,0.046377,0.080487,57,0.081814,"{0: 238, 17: 1, 3: 2, 2: 4, 1: 4, 10: 2, 7: 1, 9: 1, 11: 3}","{'asset_gained': 30.859375, 'asset_reward': 0.030859375, 'production_start_reward': 0.029283854166666665, 'production_active_reward': 0.00626953125, 'production_cancel_penalty': 0.0045390625000000006, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.061873697916666644, 'seeded_bootstrap': 1.0}"
98,0.064831,0.288616,0.988281,0.009945,0.160114,-0.149595,0.340948,4,256,24,0.489071,0,0.046397,0.080487,57,0.081814,"{0: 239, 9: 2, 10: 3, 11: 3, 5: 2, 2: 3, 1: 3, 3: 1}","{'asset_gained': 39.2578125, 'asset_reward': 0.0392578125, 'production_start_reward': 0.023877604166666667, 'production_active_reward': 0.0066015625, 'production_cancel_penalty': 0.004906250000000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.06483072916666666, 'seeded_bootstrap': 1.0}"
99,0.061650,0.289994,0.996094,0.011650,0.116306,0.092313,0.421799,4,256,18,0.572996,0,0.047322,0.080487,57,0.073351,"{0: 238, 9: 6, 11: 4, 10: 1, 7: 1, 2: 3, 1: 3}","{'asset_gained': 37.6953125, 'asset_reward': 0.037695312499999994, 'production_start_reward': 0.022782552083333334, 'production_active_reward': 0.0067578125, 'production_cancel_penalty': 0.005585937500000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.06164973958333333, 'seeded_bootstrap': 1.0}"
100,0.038645,0.234363,0.964844,0.021563,0.119727,0.094896,0.588034,4,256,15,0.457890,0,0.047119,0.080487,57,0.078342,"{0: 245, 2: 6, 1: 3, 5: 1, 8: 1}","{'asset_gained': 24.21875, 'asset_reward': 0.024218749999999997, 'production_start_reward': 0.01171875, 'production_active_reward': 0.004609375, 'production_cancel_penalty': 0.0019023437500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.038644531249999996, 'seeded_bootstrap': 1.0}"
