update,mean_reward,std_reward,nz_frac,approx_kl,entropy_mean,policy_loss,value_loss,num_batches,rollout_steps,decision_steps,grad_norm,early_stop,last20_reward,best_reward,best_update,mask_mean,atype_dist,reward_comp
11,0.059135,0.267240,0.996094,0.317003,0.165377,0.599060,0.500546,1,256,48,0.183826,1,0.052614,0.069618,8,0.087240,"{0: 240, 10: 5, 9: 2, 11: 3, 1: 3, 5: 1, 2: 1, 3: 1}","{'asset_gained': 38.0859375, 'asset_reward': 0.0380859375, 'production_start_reward': 0.018986979166666668, 'production_active_reward': 0.0073437500000000005, 'production_cancel_penalty': 0.00528125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.05913541666666666, 'seeded_bootstrap': 1.0}"
12,0.059676,0.227765,0.992188,0.753924,0.198919,0.575370,0.603616,1,256,60,1.200649,1,0.053202,0.069618,8,0.097005,"{0: 235, 5: 3, 9: 5, 10: 7, 11: 2, 2: 1, 1: 1, 3: 2}","{'asset_gained': 30.859375, 'asset_reward': 0.030859375, 'production_start_reward': 0.02698828125, 'production_active_reward': 0.00783203125, 'production_cancel_penalty': 0.00600390625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.05967578124999999, 'seeded_bootstrap': 1.0}"
13,0.050495,0.189609,0.996094,0.157071,0.093890,-0.826711,0.402974,1,256,20,2.074183,1,0.052994,0.069618,8,0.077040,"{0: 240, 10: 4, 3: 2, 11: 4, 2: 2, 9: 2, 5: 1, 1: 1}","{'asset_gained': 24.21875, 'asset_reward': 0.024218749999999997, 'production_start_reward': 0.022533854166666666, 'production_active_reward': 0.00892578125, 'production_cancel_penalty': 0.00518359375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.050494791666666664, 'seeded_bootstrap': 1.0}"
14,0.045270,0.187112,1.000000,0.062929,0.064056,-0.452097,0.596082,1,256,14,1.854782,1,0.052442,0.069618,8,0.067925,"{0: 242, 3: 2, 10: 5, 5: 1, 11: 4, 9: 2}","{'asset_gained': 21.2890625, 'asset_reward': 0.021289062499999997, 'production_start_reward': 0.02134765625, 'production_active_reward': 0.0074609375000000006, 'production_cancel_penalty': 0.004828125000000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.045269531249999995}"
15,0.040711,0.259429,0.992188,0.053206,0.080063,0.039744,0.416457,1,256,15,0.161373,1,0.051660,0.069618,8,0.069227,"{0: 249, 10: 1, 5: 3, 1: 1, 2: 1, 3: 1}","{'asset_gained': 29.1015625, 'asset_reward': 0.0291015625, 'production_start_reward': 0.0080078125, 'production_active_reward': 0.0051171875, 'production_cancel_penalty': 0.001515625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04071093749999999, 'seeded_bootstrap': 1.0}"
16,0.058453,0.249853,0.992188,0.457817,0.251989,0.346354,0.774987,1,256,73,0.236070,1,0.052085,0.069618,8,0.102648,"{0: 240, 5: 3, 11: 5, 10: 1, 1: 2, 2: 1, 3: 3, 9: 1}","{'asset_gained': 29.296875, 'asset_reward': 0.029296875, 'production_start_reward': 0.02734375, 'production_active_reward': 0.00595703125, 'production_cancel_penalty': 0.004144531250000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.058453124999999995, 'seeded_bootstrap': 1.0}"
17,0.048846,0.237045,0.996094,0.111491,0.080574,-0.787363,0.442312,1,256,18,1.461268,1,0.051894,0.069618,8,0.072266,"{0: 242, 11: 3, 10: 3, 5: 2, 9: 3, 2: 2, 1: 1}","{'asset_gained': 28.125, 'asset_reward': 0.028125, 'production_start_reward': 0.018467447916666668, 'production_active_reward': 0.0066015625, 'production_cancel_penalty': 0.00434765625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04884635416666666, 'seeded_bootstrap': 1.0}"
18,0.041809,0.219460,0.984375,0.576000,0.309688,0.157368,0.458111,1,256,76,0.039860,1,0.051334,0.069618,8,0.102865,"{0: 242, 3: 3, 14: 2, 11: 2, 10: 1, 2: 3, 5: 2, 1: 1}","{'asset_gained': 23.046875, 'asset_reward': 0.023046874999999998, 'production_start_reward': 0.015625, 'production_active_reward': 0.00541015625, 'production_cancel_penalty': 0.0022734375000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04180859374999999, 'seeded_bootstrap': 1.0}"
19,0.067125,0.250722,0.988281,0.320024,0.112998,-0.653091,0.773221,1,256,23,0.328111,1,0.052165,0.069618,8,0.079644,"{0: 234, 3: 4, 9: 4, 10: 7, 5: 3, 11: 2, 2: 1, 1: 1}","{'asset_gained': 33.984375, 'asset_reward': 0.033984375, 'production_start_reward': 0.0314609375, 'production_active_reward': 0.00767578125, 'production_cancel_penalty': 0.0059960937500000006, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.06712499999999998, 'seeded_bootstrap': 1.0}"
20,0.057210,0.239591,0.996094,0.206228,0.095274,-0.757014,0.601631,1,256,21,1.118799,1,0.052417,0.069618,8,0.075304,"{0: 236, 11: 9, 5: 1, 2: 2, 10: 3, 9: 2, 3: 1, 1: 2}","{'asset_gained': 32.8125, 'asset_reward': 0.0328125, 'production_start_reward': 0.021604166666666667, 'production_active_reward': 0.00912109375, 'production_cancel_penalty': 0.0063281249999999995, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.05720963541666667, 'seeded_bootstrap': 1.0}"
21,0.054232,0.224444,1.000000,0.115773,0.122106,0.086425,0.701443,1,256,28,0.238179,1,0.052237,0.069618,8,0.077691,"{0: 240, 2: 1, 3: 1, 5: 2, 10: 3, 9: 4, 11: 5}","{'asset_gained': 28.3203125, 'asset_reward': 0.0283203125, 'production_start_reward': 0.02466536458333333, 'production_active_reward': 0.0072265625, 'production_cancel_penalty': 0.0059804687500000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.05423177083333333}"
22,0.048020,0.279712,0.980469,0.403011,0.147271,0.973423,0.734524,1,256,35,0.039351,1,0.051773,0.069618,8,0.083767,"{11: 3, 0: 243, 5: 5, 1: 1, 2: 2, 3: 2}","{'asset_gained': 32.6171875, 'asset_reward': 0.0326171875, 'production_start_reward': 0.012109375, 'production_active_reward': 0.005175781250000001, 'production_cancel_penalty': 0.0018828125000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04801953124999998, 'seeded_bootstrap': 1.0}"
23,0.052492,0.244923,0.996094,0.058320,0.068955,-0.879859,0.533075,1,256,14,1.900088,1,0.052189,0.069618,8,0.070530,"{0: 243, 11: 2, 3: 1, 9: 4, 10: 1, 2: 3, 1: 1, 5: 1}","{'asset_gained': 27.1484375, 'asset_reward': 0.0271484375, 'production_start_reward': 0.0234375, 'production_active_reward': 0.005957031250000001, 'production_cancel_penalty': 0.0040507812500000006, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.05249218749999998, 'seeded_bootstrap': 1.0}"
24,0.075177,0.281439,0.996094,0.832983,0.311015,0.555840,1.221192,1,256,62,0.128941,1,0.052610,0.075177,24,0.128255,"{0: 236, 3: 3, 14: 1, 17: 1, 11: 3, 10: 4, 5: 2, 1: 1, 2: 1, 9: 4}","{'asset_gained': 38.4765625, 'asset_reward': 0.038476562500000006, 'production_start_reward': 0.034821614583333334, 'production_active_reward': 0.0075, 'production_cancel_penalty': 0.00562109375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.07517708333333332, 'seeded_bootstrap': 1.0}"
25,0.031401,0.168558,0.988281,0.208759,0.085869,-0.807991,0.273135,1,256,15,1.580945,1,0.050926,0.075177,24,0.072049,"{0: 242, 10: 2, 3: 2, 11: 4, 9: 1, 2: 2, 5: 2, 1: 1}","{'asset_gained': 19.7265625, 'asset_reward': 0.0197265625, 'production_start_reward': 0.007736979166666666, 'production_active_reward': 0.00767578125, 'production_cancel_penalty': 0.0037382812499999994, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.031401041666666664, 'seeded_bootstrap': 1.0}"
26,0.042668,0.261706,0.984375,0.387166,0.278856,0.554253,0.421973,1,256,76,0.092156,1,0.051060,0.075177,24,0.098741,"{0: 247, 5: 5, 2: 2, 1: 2}","{'asset_gained': 29.6875, 'asset_reward': 0.0296875, 'production_start_reward': 0.009765625, 'production_active_reward': 0.0047460937499999994, 'production_cancel_penalty': 0.00153125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.042667968749999986, 'seeded_bootstrap': 1.0}"
27,0.037273,0.257202,0.988281,0.369534,0.220209,1.725756,0.389064,1,256,52,1.906849,1,0.051642,0.075177,24,0.085069,"{0: 249, 5: 5, 14: 1, 1: 1}","{'asset_gained': 27.34375, 'asset_reward': 0.02734375, 'production_start_reward': 0.005859375, 'production_active_reward': 0.00484375, 'production_cancel_penalty': 0.0007734375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.0372734375, 'seeded_bootstrap': 1.0}"
28,0.054910,0.196638,1.000000,0.040556,0.116799,-0.734156,0.988284,1,256,20,0.861784,1,0.050906,0.075177,24,0.077691,"{0: 238, 2: 1, 3: 4, 10: 5, 1: 1, 9: 2, 11: 4, 5: 1}","{'asset_gained': 26.7578125, 'asset_reward': 0.026757812500000002, 'production_start_reward': 0.0275546875, 'production_active_reward': 0.00685546875, 'production_cancel_penalty': 0.0062578124999999995, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.054910156249999995}"
29,0.053531,0.243868,0.988281,0.055076,0.099855,-0.725565,0.843053,1,256,17,0.858620,1,0.051700,0.075177,24,0.073351,"{0: 240, 10: 2, 2: 2, 5: 3, 1: 1, 3: 1, 11: 4, 9: 3}","{'asset_gained': 27.5390625, 'asset_reward': 0.027539062500000003, 'production_start_reward': 0.0236328125, 'production_active_reward': 0.0068164062499999995, 'production_cancel_penalty': 0.00445703125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.05353124999999999, 'seeded_bootstrap': 1.0}"
30,0.074415,0.236330,0.988281,0.275092,0.300722,0.165951,1.072782,1,256,68,0.706655,1,0.052642,0.075177,24,0.107422,"{11: 9, 0: 228, 9: 3, 10: 6, 3: 6, 2: 1, 1: 1, 5: 2}","{'asset_gained': 37.3046875, 'asset_reward': 0.0373046875, 'production_start_reward': 0.03766927083333334, 'production_active_reward': 0.008046875, 'production_cancel_penalty': 0.008605468750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.07441536458333332, 'seeded_bootstrap': 1.0}"
31,0.047125,0.191069,0.984375,0.075191,0.101307,-1.153674,0.689813,1,256,18,0.848486,1,0.052042,0.075177,24,0.075521,"{9: 4, 0: 239, 2: 2, 5: 3, 1: 1, 3: 2, 10: 2, 11: 3}","{'asset_gained': 18.75, 'asset_reward': 0.01875, 'production_start_reward': 0.0236328125, 'production_active_reward': 0.00849609375, 'production_cancel_penalty': 0.0037539062500000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.047125, 'seeded_bootstrap': 1.0}"
32,0.041009,0.229262,0.988281,0.071031,0.096581,-1.173386,0.501045,1,256,17,1.884408,1,0.051109,0.075177,24,0.072483,"{0: 241, 11: 5, 9: 3, 2: 3, 10: 1, 5: 2, 1: 1}","{'asset_gained': 25.9765625, 'asset_reward': 0.0259765625, 'production_start_reward': 0.011286458333333332, 'production_active_reward': 0.00779296875, 'production_cancel_penalty': 0.004046875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.041009114583333325, 'seeded_bootstrap': 1.0}"
33,0.072014,0.255269,0.996094,0.199161,0.121349,-0.638502,1.243532,1,256,27,1.620082,1,0.052185,0.075177,24,0.080729,"{0: 231, 3: 3, 11: 10, 9: 7, 2: 3, 10: 1, 1: 1}","{'asset_gained': 34.765625, 'asset_reward': 0.034765624999999994, 'production_start_reward': 0.038170572916666666, 'production_active_reward': 0.00740234375, 'production_cancel_penalty': 0.008324218750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.07201432291666665, 'seeded_bootstrap': 1.0}"
34,0.069056,0.252510,0.996094,0.150454,0.130998,-0.606773,1.386972,1,256,23,1.897064,1,0.053374,0.075177,24,0.077257,"{0: 234, 3: 5, 9: 8, 11: 5, 10: 2, 2: 1, 1: 1}","{'asset_gained': 33.7890625, 'asset_reward': 0.033789062499999994, 'production_start_reward': 0.034634114583333334, 'production_active_reward': 0.007499999999999998, 'production_cancel_penalty': 0.006867187500000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.06905598958333334, 'seeded_bootstrap': 1.0}"
35,0.028340,0.206672,1.000000,0.095075,0.141972,0.549163,0.373359,1,256,32,0.031258,1,0.052755,0.075177,24,0.073134,"{0: 253, 2: 1, 5: 2}","{'asset_gained': 18.75, 'asset_reward': 0.01875, 'production_start_reward': 0.005859375, 'production_active_reward': 0.0048828125, 'production_cancel_penalty': 0.0011523437500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.028339843749999996}"
36,0.061512,0.252691,0.988281,0.287949,0.256478,0.493317,1.055064,1,256,60,0.130699,1,0.052908,0.075177,24,0.095703,"{0: 237, 5: 4, 1: 1, 2: 1, 3: 3, 11: 3, 9: 7}","{'asset_gained': 29.4921875, 'asset_reward': 0.029492187499999996, 'production_start_reward': 0.03125, 'production_active_reward': 0.005917968749999999, 'production_cancel_penalty': 0.0051484375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.061511718749999986, 'seeded_bootstrap': 1.0}"
37,0.051783,0.239933,0.988281,0.206946,0.104367,-0.367599,0.963350,1,256,20,0.131103,1,0.053055,0.075177,24,0.075304,"{0: 236, 11: 9, 9: 3, 2: 2, 5: 2, 1: 1, 3: 2, 10: 1}","{'asset_gained': 28.515625, 'asset_reward': 0.028515625000000003, 'production_start_reward': 0.021930989583333334, 'production_active_reward': 0.0066992187499999994, 'production_cancel_penalty': 0.00536328125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.05178255208333332, 'seeded_bootstrap': 1.0}"
38,0.051982,0.238781,0.984375,0.140766,0.108436,-0.397809,0.592321,1,256,19,0.509091,1,0.053564,0.075177,24,0.074870,"{0: 237, 5: 4, 11: 4, 10: 3, 9: 4, 2: 2, 1: 1, 3: 1}","{'asset_gained': 30.46875, 'asset_reward': 0.03046875, 'production_start_reward': 0.019638020833333332, 'production_active_reward': 0.007070312499999999, 'production_cancel_penalty': 0.005195312499999999, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.05198177083333333, 'seeded_bootstrap': 1.0}"
39,0.061892,0.245989,0.992188,0.078024,0.112688,-0.487310,0.879507,1,256,23,0.731573,1,0.053302,0.075177,24,0.076389,"{0: 233, 2: 2, 9: 3, 11: 14, 5: 3, 1: 1}","{'asset_gained': 31.0546875, 'asset_reward': 0.031054687499999997, 'production_start_reward': 0.030360677083333332, 'production_active_reward': 0.007558593750000001, 'production_cancel_penalty': 0.007082031250000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.061891927083333326, 'seeded_bootstrap': 1.0}"
40,0.071652,0.255258,0.996094,0.057076,0.132377,-0.630765,1.466079,1,256,24,1.207260,1,0.054024,0.075177,24,0.079427,"{0: 234, 3: 5, 11: 8, 9: 5, 10: 1, 2: 2, 1: 1}","{'asset_gained': 34.1796875, 'asset_reward': 0.0341796875, 'production_start_reward': 0.03687109375, 'production_active_reward': 0.00736328125, 'production_cancel_penalty': 0.00676171875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.07165234374999999, 'seeded_bootstrap': 1.0}"
41,0.052451,0.193776,1.000000,0.061115,0.121695,-0.693401,0.857491,1,256,23,0.526198,1,0.053935,0.075177,24,0.073785,"{0: 235, 3: 2, 11: 9, 9: 8, 5: 1, 10: 1}","{'asset_gained': 21.875, 'asset_reward': 0.021875000000000002, 'production_start_reward': 0.030380208333333335, 'production_active_reward': 0.007539062499999999, 'production_cancel_penalty': 0.00734375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.05245052083333333}"
42,0.040020,0.259472,0.980469,0.214354,0.122736,0.149710,0.507221,1,256,26,0.034055,1,0.053535,0.075177,24,0.077040,"{0: 247, 5: 7, 1: 1, 2: 1}","{'asset_gained': 28.515625, 'asset_reward': 0.028515625, 'production_start_reward': 0.0078125, 'production_active_reward': 0.00484375, 'production_cancel_penalty': 0.0011523437500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04001953124999999, 'seeded_bootstrap': 1.0}"
43,0.030680,0.226553,0.996094,0.202668,0.198828,0.910105,0.467349,1,256,52,0.033900,1,0.052445,0.075177,24,0.082465,"{0: 252, 5: 2, 1: 1, 2: 1}","{'asset_gained': 20.703125, 'asset_reward': 0.020703125, 'production_start_reward': 0.005859375, 'production_active_reward': 0.0048828125, 'production_cancel_penalty': 0.000765625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.03067968749999999, 'seeded_bootstrap': 1.0}"
44,0.063445,0.276407,0.980469,0.351693,0.333880,0.467411,1.081059,1,256,83,0.044805,1,0.051858,0.075177,24,0.109809,"{0: 237, 3: 2, 2: 3, 9: 3, 11: 5, 5: 5, 1: 1}","{'asset_gained': 34.5703125, 'asset_reward': 0.0345703125, 'production_start_reward': 0.02734375, 'production_active_reward': 0.005644531249999999, 'production_cancel_penalty': 0.00411328125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.06344531249999999, 'seeded_bootstrap': 1.0}"
45,0.061326,0.269338,0.980469,0.222120,0.258573,0.479080,0.777175,1,256,56,0.209756,1,0.053354,0.075177,24,0.094401,"{0: 235, 9: 4, 11: 6, 10: 2, 3: 1, 5: 6, 1: 1, 2: 1}","{'asset_gained': 37.5, 'asset_reward': 0.0375, 'production_start_reward': 0.022743489583333335, 'production_active_reward': 0.0070703125, 'production_cancel_penalty': 0.00598828125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.06132552083333333, 'seeded_bootstrap': 1.0}"
46,0.042109,0.219723,0.988281,0.429605,0.262093,0.503308,0.523559,1,256,71,1.398284,1,0.053326,0.075177,24,0.100260,"{0: 244, 3: 2, 10: 1, 14: 1, 9: 1, 11: 1, 5: 4, 1: 1, 2: 1}","{'asset_gained': 23.4375, 'asset_reward': 0.0234375, 'production_start_reward': 0.015625, 'production_active_reward': 0.005332031250000001, 'production_cancel_penalty': 0.0022851562500000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.042109374999999984, 'seeded_bootstrap': 1.0}"
47,0.067466,0.250526,0.988281,0.103739,0.138031,-0.384530,1.096198,1,256,25,0.134806,1,0.054836,0.075177,24,0.080295,"{0: 232, 3: 3, 9: 4, 11: 9, 10: 3, 5: 2, 2: 2, 1: 1}","{'asset_gained': 35.15625, 'asset_reward': 0.03515625, 'production_start_reward': 0.03220052083333333, 'production_active_reward': 0.007480468749999999, 'production_cancel_penalty': 0.007371093750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.06746614583333332, 'seeded_bootstrap': 1.0}"
48,0.051238,0.228439,1.000000,0.096886,0.171280,0.077859,0.764004,1,256,36,0.139495,1,0.054652,0.075177,24,0.080295,"{0: 240, 3: 2, 5: 1, 11: 5, 9: 3, 10: 4, 14: 1}","{'asset_gained': 27.5390625, 'asset_reward': 0.027539062499999996, 'production_start_reward': 0.021500000000000002, 'production_active_reward': 0.007460937499999999, 'production_cancel_penalty': 0.00526171875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.051238281249999997}"
49,0.053391,0.242403,0.992188,0.085793,0.135434,0.935420,0.805405,1,256,25,0.918037,1,0.054645,0.075177,24,0.080295,"{0: 241, 9: 2, 5: 3, 2: 2, 1: 1, 3: 1, 10: 5, 11: 1}","{'asset_gained': 29.8828125, 'asset_reward': 0.029882812499999998, 'production_start_reward': 0.020828125000000003, 'production_active_reward': 0.0068359375, 'production_cancel_penalty': 0.00415625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.053390625, 'seeded_bootstrap': 1.0}"
50,0.061350,0.270790,0.992188,0.111696,0.130898,-0.257649,1.286983,1,256,24,0.203525,1,0.053992,0.075177,24,0.078559,"{0: 237, 11: 4, 1: 3, 9: 2, 14: 1, 17: 1, 10: 3, 5: 2, 2: 2, 3: 1}","{'asset_gained': 36.71875, 'asset_reward': 0.036718749999999994, 'production_start_reward': 0.02213932291666667, 'production_active_reward': 0.0073828125000000005, 'production_cancel_penalty': 0.004890625000000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.06135026041666666, 'seeded_bootstrap': 1.0}"
51,0.052190,0.279654,0.988281,0.040304,0.095352,-0.068819,0.853156,1,256,15,1.792356,1,0.054245,0.075177,24,0.072049,"{0: 242, 11: 3, 5: 5, 10: 3, 9: 1, 1: 1, 2: 1}","{'asset_gained': 36.1328125, 'asset_reward': 0.0361328125, 'production_start_reward': 0.013244791666666669, 'production_active_reward': 0.00658203125, 'production_cancel_penalty': 0.0037695312500000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.052190104166666654, 'seeded_bootstrap': 1.0}"
52,0.039977,0.259478,0.988281,0.307977,0.312183,0.817352,0.758330,1,256,74,0.015693,1,0.054194,0.075177,24,0.095703,"{0: 249, 2: 2, 5: 4, 1: 1}","{'asset_gained': 28.515625, 'asset_reward': 0.028515625, 'production_start_reward': 0.0078125, 'production_active_reward': 0.0048046875, 'production_cancel_penalty': 0.0011562500000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.03997656249999999, 'seeded_bootstrap': 1.0}"
53,0.028703,0.206531,0.992188,0.278993,0.269046,0.814904,0.468248,1,256,72,0.644580,1,0.052028,0.075177,24,0.092665,"{0: 252, 5: 2, 1: 1, 2: 1}","{'asset_gained': 18.75, 'asset_reward': 0.01875, 'production_start_reward': 0.005859375, 'production_active_reward': 0.00486328125, 'production_cancel_penalty': 0.00076953125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.028703125, 'seeded_bootstrap': 1.0}"
54,0.071201,0.276328,0.992188,0.273527,0.230788,1.213039,1.058503,1,256,57,1.243338,1,0.052135,0.075177,24,0.094618,"{0: 229, 3: 1, 5: 4, 11: 8, 9: 8, 10: 1, 14: 3, 1: 1, 2: 1}","{'asset_gained': 38.4765625, 'asset_reward': 0.0384765625, 'production_start_reward': 0.032567708333333334, 'production_active_reward': 0.007539062499999999, 'production_cancel_penalty': 0.0073828125000000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.07120052083333332, 'seeded_bootstrap': 1.0}"
55,0.033133,0.211525,1.000000,0.156932,0.189959,0.173705,0.552629,1,256,50,0.177167,1,0.052375,0.075177,24,0.083333,"{0: 250, 5: 2, 3: 1, 11: 1, 14: 1, 10: 1}","{'asset_gained': 19.7265625, 'asset_reward': 0.0197265625, 'production_start_reward': 0.009765625, 'production_active_reward': 0.00517578125, 'production_cancel_penalty': 0.00153515625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.0331328125}"
56,0.043145,0.261257,0.996094,0.102285,0.134090,1.369286,0.822448,1,256,30,0.047168,1,0.051457,0.075177,24,0.075087,"{0: 250, 9: 1, 5: 2, 1: 1, 2: 1, 3: 1}","{'asset_gained': 30.078125, 'asset_reward': 0.030078125, 'production_start_reward': 0.009765625, 'production_active_reward': 0.0051953125, 'production_cancel_penalty': 0.00189453125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04314453124999999, 'seeded_bootstrap': 1.0}"
57,0.062160,0.251417,0.976562,0.341351,0.331744,0.719705,1.067292,1,256,80,0.626099,1,0.051975,0.075177,24,0.109592,"{0: 234, 3: 4, 10: 3, 14: 3, 9: 2, 1: 2, 5: 4, 2: 1, 11: 3}","{'asset_gained': 31.25, 'asset_reward': 0.03125, 'production_start_reward': 0.029296875, 'production_active_reward': 0.0061328125, 'production_cancel_penalty': 0.00451953125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.062160156249999994, 'seeded_bootstrap': 1.0}"
58,0.053314,0.240624,0.980469,0.142771,0.121631,-0.272136,0.747960,1,256,22,2.887163,1,0.052042,0.075177,24,0.077691,"{0: 235, 9: 7, 5: 6, 11: 5, 10: 1, 1: 1, 2: 1}","{'asset_gained': 29.296875, 'asset_reward': 0.029296875, 'production_start_reward': 0.023141927083333333, 'production_active_reward': 0.00658203125, 'production_cancel_penalty': 0.00570703125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.05331380208333333, 'seeded_bootstrap': 1.0}"
59,0.028703,0.206531,0.992188,0.187391,0.301131,0.891494,0.532946,1,256,70,0.113905,1,0.050383,0.075177,24,0.091797,"{0: 251, 5: 3, 1: 1, 2: 1}","{'asset_gained': 18.75, 'asset_reward': 0.01875, 'production_start_reward': 0.005859375, 'production_active_reward': 0.00486328125, 'production_cancel_penalty': 0.00076953125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.02870312499999999, 'seeded_bootstrap': 1.0}"
60,0.040020,0.259471,0.996094,0.320756,0.278407,0.810570,0.667065,1,256,73,0.111601,1,0.048801,0.075177,24,0.093099,"{0: 251, 5: 2, 2: 2, 1: 1}","{'asset_gained': 28.515625, 'asset_reward': 0.028515625, 'production_start_reward': 0.0078125, 'production_active_reward': 0.00484375, 'production_cancel_penalty': 0.0011523437500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04001953124999999, 'seeded_bootstrap': 1.0}"
61,0.047547,0.265284,0.996094,0.317814,0.218269,0.791199,0.926165,1,256,54,0.074795,1,0.048556,0.075177,24,0.088325,"{0: 248, 1: 2, 5: 3, 3: 1, 11: 2}","{'asset_gained': 30.6640625, 'asset_reward': 0.0306640625, 'production_start_reward': 0.013671875, 'production_active_reward': 0.0051171875, 'production_cancel_penalty': 0.0019062500000000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04754687499999999, 'seeded_bootstrap': 1.0}"
62,0.048355,0.127517,1.000000,0.037508,0.104543,-0.863367,0.601975,1,256,18,0.550977,1,0.048973,0.075177,24,0.073785,"{0: 239, 3: 3, 11: 5, 10: 4, 9: 3, 1: 1, 2: 1}","{'asset_gained': 14.6484375, 'asset_reward': 0.0146484375, 'production_start_reward': 0.03082421875, 'production_active_reward': 0.00873046875, 'production_cancel_penalty': 0.0058476562499999996, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.04835546874999999}"
